"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","BL1-A","BL1-H","BL1-W","BL3-A","BL3-H","BL3-W","Event","VL1-A","VL1-H","VL1-W","Time"
378,1023,0,209,1023,0,660,814,305,444,479,305,490,743,643,305,640
194,1023,0,153,1018,0,382,480,305,368,412,305,490,747,644,305,640
283,1023,0,251,1023,0,559,711,305,572,658,305,490,822,711,305,640
337,1023,0,271,1023,0,582,734,305,380,412,305,490,706,589,305,644
689,1023,0,583,1023,0,666,793,305,536,554,305,490,862,692,305,644
232,1023,0,121,805,0,466,599,305,254,331,305,490,708,604,305,644
226,1023,0,173,1023,0,531,659,305,452,485,305,490,639,498,305,644
341,1023,0,229,1023,0,600,705,305,633,717,305,490,748,643,305,644
458,1023,0,330,1023,0,738,862,305,517,537,305,491,797,692,305,644
464,1023,0,272,1023,0,682,842,305,503,527,305,491,821,692,305,644
419,1023,0,349,1023,0,496,596,305,374,384,305,491,789,678,305,644
266,1023,0,146,914,0,378,465,305,269,342,305,491,717,607,305,648
536,1023,0,606,1023,0,732,857,305,546,566,305,491,833,720,305,648
287,1023,0,182,1023,0,616,772,305,401,428,305,491,741,638,305,648
584,1023,0,464,1023,0,651,800,305,515,504,305,491,854,704,305,648
129,861,0,120,848,0,332,415,305,369,410,305,491,615,477,305,648
351,1023,0,240,1023,0,297,364,305,313,362,305,491,762,661,305,648
176,1023,0,196,1023,0,190,327,305,635,735,305,491,718,602,305,648
231,1023,0,191,1023,0,578,738,305,487,553,305,492,780,676,305,648
370,1023,0,342,1023,0,759,905,305,549,603,305,492,802,684,305,648
259,1023,0,350,1023,0,447,526,305,713,815,305,492,822,709,305,648
288,1023,0,135,859,0,489,619,305,427,422,305,492,743,634,305,648
250,1023,0,366,1023,0,384,464,305,430,467,305,492,673,526,305,648
564,1023,0,359,1023,0,787,907,305,565,591,305,492,790,687,305,652
199,1023,0,203,1023,0,386,471,305,634,725,305,492,763,649,305,652
666,1023,0,589,1023,0,342,407,305,328,365,305,492,789,673,305,652
253,1023,0,183,1023,0,670,837,305,432,477,305,492,740,640,305,652
237,1023,0,114,825,0,643,809,305,424,468,305,492,714,615,305,652
255,1023,0,441,1023,0,416,506,305,571,656,305,492,741,616,305,652
136,825,0,164,1023,0,331,407,305,378,420,305,492,594,455,305,652
312,1023,0,275,1023,0,577,724,305,462,507,305,492,774,660,305,652
387,1023,0,434,1023,0,795,949,306,575,639,305,493,803,700,305,652
279,1023,0,459,1023,0,400,484,305,655,726,305,493,791,669,305,652
425,1023,0,257,1023,0,729,875,305,554,611,305,493,794,687,305,655
472,1023,0,379,1023,0,774,924,306,544,601,305,493,780,679,305,655
628,1023,0,765,1023,0,441,475,305,664,762,305,493,821,675,305,655
335,1023,0,318,1023,0,833,980,306,616,679,305,493,773,671,305,655
245,1023,0,142,986,0,585,752,305,359,396,305,493,692,584,305,655
434,1023,0,680,1023,0,484,552,305,662,741,305,493,821,675,305,655
255,1023,0,184,1005,0,429,527,305,312,361,305,494,715,603,305,655
235,1023,0,131,840,0,533,684,305,425,474,305,494,749,645,305,655
187,1021,0,421,1023,0,357,431,305,645,735,305,494,766,650,305,659
341,1023,0,209,936,0,733,870,305,531,570,305,494,780,668,305,659
281,1023,0,174,1023,0,345,417,305,250,332,305,494,736,630,305,659
421,1023,0,275,1023,0,585,719,305,468,509,305,494,797,686,305,659
477,1023,0,264,1023,0,610,730,305,456,473,305,494,771,627,305,659
287,1023,0,244,1023,0,833,996,306,623,705,305,494,766,663,305,659
426,1023,0,355,1023,0,397,445,305,371,386,305,494,753,605,305,659
263,1023,0,176,1023,0,497,644,305,497,575,305,495,781,673,305,663
467,1023,0,143,814,0,694,841,305,489,527,305,495,771,639,305,663
286,1023,0,184,1023,0,425,541,305,454,513,305,495,728,616,305,663
277,1023,0,473,1023,0,424,489,305,448,461,305,495,783,645,305,663
279,1023,0,185,1023,0,642,799,305,437,475,305,495,748,638,305,663
217,1023,0,136,935,0,515,664,305,357,396,305,495,685,570,305,663
226,1023,0,174,1023,0,279,365,305,216,330,305,495,700,590,305,663
268,1023,0,197,1023,0,475,609,305,515,593,305,495,762,648,305,663
502,1023,0,273,979,0,343,402,305,333,373,305,495,801,650,305,663
380,1023,0,435,1023,0,700,849,305,525,575,305,495,801,678,305,663
210,1023,0,163,997,0,390,445,305,786,816,305,496,827,657,305,667
379,1023,0,327,1023,0,481,606,305,503,563,305,496,803,685,305,667
321,1023,0,194,1023,0,484,623,305,458,529,305,496,762,652,305,667
308,1023,0,223,1023,0,499,637,305,412,450,305,496,776,673,305,667
560,1023,0,196,1023,0,594,707,305,459,448,305,496,813,667,305,667
456,1023,0,283,1023,0,507,629,305,473,515,305,496,789,664,305,667
178,1023,0,190,1023,0,384,488,305,450,497,305,496,710,602,305,667
133,765,0,148,826,0,348,412,305,636,738,305,496,746,629,305,670
220,1023,0,209,1023,0,431,521,305,373,417,305,496,689,576,305,670
377,1023,0,360,1023,0,562,700,305,470,513,305,496,794,685,305,670
146,661,0,318,1023,0,393,433,305,642,744,305,496,775,657,305,670
476,1023,0,357,1023,0,433,536,305,438,472,305,496,823,723,305,670
600,1023,0,553,1023,0,636,777,305,526,556,305,497,854,720,305,670
295,1023,0,219,1023,0,699,859,305,476,523,305,497,763,652,305,674
248,1023,0,191,1023,0,375,475,305,367,413,305,497,742,639,305,674
316,1023,0,458,1023,0,441,543,305,658,741,305,497,792,667,305,674
290,1023,0,268,1023,0,527,671,305,477,533,305,497,755,633,305,674
130,904,0,152,1023,0,338,423,305,345,394,305,497,612,484,305,674
221,1023,0,239,1023,0,409,523,305,410,465,305,497,802,711,305,674
193,1023,0,110,723,0,225,339,305,154,321,305,497,674,569,305,674
491,1023,0,446,1023,0,756,887,305,538,563,305,497,784,673,305,674
432,1023,0,295,1023,0,716,858,305,530,572,305,497,798,683,305,674
792,1023,0,719,1023,0,834,953,306,635,662,305,497,854,717,305,678
323,1023,0,504,1023,0,625,770,305,584,662,305,497,845,740,305,678
348,1023,0,356,1023,0,579,719,305,516,576,305,498,819,703,305,678
390,1023,0,142,887,0,707,843,305,482,502,305,498,759,627,305,678
387,1023,0,352,1023,0,507,653,305,525,609,305,498,825,717,305,678
582,1023,0,370,1023,0,689,801,305,527,528,305,498,835,682,305,678
115,752,0,139,1012,0,327,409,305,348,393,305,498,576,447,305,678
212,1023,0,127,882,0,319,396,305,277,349,305,498,705,611,305,678
142,504,0,266,1023,0,239,328,305,389,377,305,498,578,391,305,678
275,1023,0,182,1023,0,693,854,305,510,582,305,498,775,667,305,678
369,1023,0,280,1023,0,748,900,305,552,614,305,498,760,641,305,678
669,1023,0,400,1023,0,664,754,305,503,511,305,498,835,697,305,681
429,1023,0,281,1023,0,675,832,305,526,592,305,498,813,684,305,681
253,1023,0,179,1023,0,587,746,305,388,426,305,498,742,634,305,681
345,1023,0,166,1023,0,520,655,305,279,344,305,498,688,570,305,681
401,1023,0,185,520,0,281,342,305,410,402,305,499,605,387,305,681
220,1023,0,168,1023,0,391,495,305,316,375,305,499,733,621,305,681
453,1023,0,260,1023,0,743,896,305,549,614,305,499,805,663,305,685
362,1023,0,259,1023,0,432,533,305,431,468,305,499,777,661,305,685
335,1023,0,251,1023,0,368,461,305,378,425,305,499,759,654,305,685
452,1023,0,302,1023,0,397,471,305,407,436,305,499,803,674,305,685
210,1023,0,110,774,0,352,432,305,277,346,305,499,700,592,305,685
175,960,0,222,1023,0,374,438,305,668,775,305,499,792,688,305,685
138,753,0,274,1023,0,190,320,305,647,713,305,500,731,582,305,689
331,1023,0,255,1023,0,721,874,305,512,566,305,500,783,681,305,689
474,1023,0,401,1023,0,707,851,305,543,613,305,501,816,687,305,689
264,1023,0,160,1015,0,638,803,305,400,437,305,501,728,622,305,689
287,1023,0,148,902,0,34,312,305,165,316,305,501,672,564,305,689
178,1023,0,174,1023,0,459,593,305,475,547,305,501,744,637,305,689
334,1023,0,221,1023,0,551,688,305,383,419,305,501,759,653,305,689
304,1023,0,240,1023,0,402,500,305,388,426,305,501,774,665,305,693
109,603,0,248,1023,0,336,406,305,632,723,305,501,750,617,305,693
322,1023,0,223,1023,0,611,768,305,417,456,305,501,775,674,305,693
480,1023,0,321,1023,0,407,514,305,395,439,305,501,795,685,305,693
472,1023,0,607,1023,0,680,815,305,565,626,305,501,814,697,305,693
760,1023,0,549,1023,0,288,351,305,264,335,305,501,783,683,305,693
442,1023,0,295,1023,0,444,527,305,424,436,305,502,810,665,305,696
352,1023,0,216,1023,0,499,636,305,446,493,305,502,749,640,305,696
494,1023,0,412,1023,0,528,655,305,550,609,305,502,860,747,305,696
234,1023,0,205,1023,0,411,508,305,352,393,305,502,743,640,305,696
448,1023,0,338,1023,0,668,805,305,524,575,305,502,811,702,305,696
571,1023,0,602,1023,0,503,578,305,686,740,305,502,822,659,305,696
453,1023,0,343,1023,0,544,641,305,464,474,305,503,768,655,305,700
422,1023,0,421,1023,0,385,452,305,402,419,305,503,755,634,305,700
384,1023,0,378,1023,0,710,859,305,504,545,305,503,795,691,305,700
382,1023,0,365,1023,0,710,857,305,530,580,305,503,822,712,305,700
457,1023,0,448,1023,0,765,906,305,566,617,305,503,822,709,305,700
503,1023,0,424,1023,0,316,383,305,300,355,305,503,723,595,305,700
615,1023,0,755,1023,0,456,533,305,454,465,305,503,830,713,305,700
426,1023,0,330,1023,0,781,926,306,576,633,305,503,799,694,305,700
266,1023,0,172,1023,0,279,362,305,240,339,305,503,747,651,305,700
384,1023,0,239,1023,0,409,504,305,412,448,305,503,774,668,305,700
199,1023,0,185,1023,0,434,567,305,460,538,305,503,716,602,305,704
292,1023,0,172,1023,0,613,775,305,407,454,305,503,754,649,305,704
243,1023,0,173,1009,0,650,807,305,438,481,305,503,755,649,305,704
325,1023,0,220,1023,0,412,499,305,406,428,305,503,773,665,305,704
488,1023,0,472,1023,0,710,847,305,578,626,305,503,848,725,305,704
282,1023,0,248,1023,0,752,912,305,526,592,305,503,709,591,305,704
680,1023,0,664,1023,0,173,318,305,217,339,305,504,638,499,305,704
267,1023,0,160,991,0,361,437,305,171,318,305,504,701,592,305,707
384,1023,0,342,1023,0,396,480,305,409,445,305,504,791,684,305,707
721,1023,0,543,1023,0,765,910,305,575,625,305,504,849,692,305,707
274,1023,0,175,1023,0,615,775,305,501,565,305,504,764,648,305,707
397,1023,0,309,1023,0,652,788,305,453,474,305,504,774,661,305,707
614,1023,0,553,1023,0,421,482,305,432,435,305,504,856,699,305,707
322,1023,0,236,1023,0,679,837,305,442,479,305,504,744,633,305,707
354,1023,0,218,1023,0,344,422,305,328,373,305,505,771,667,305,711
226,1023,0,178,1023,0,462,588,305,467,524,305,505,769,655,305,711
430,1023,0,396,1023,0,697,845,305,514,569,305,505,806,693,305,711
537,1023,0,394,1023,0,309,378,305,295,350,305,505,764,663,305,711
152,995,0,202,1023,0,316,389,305,366,410,305,505,573,446,305,711
593,1023,0,450,1023,0,765,878,305,557,552,305,505,822,656,305,711
237,1023,0,157,1023,0,448,578,305,397,449,305,505,627,507,305,711
244,1023,0,206,1023,0,447,569,305,421,472,305,505,759,653,305,711
248,1023,0,173,1023,0,421,538,305,444,506,305,505,760,656,305,711
554,1023,0,408,1023,0,626,761,305,485,471,305,505,822,681,305,715
121,746,0,147,992,0,280,381,305,394,445,305,505,579,438,305,715
342,1023,0,294,1023,0,417,525,305,374,414,305,505,717,604,305,715
306,1023,0,208,1023,0,696,851,305,461,501,305,506,753,656,305,715
267,1023,0,214,1023,0,507,650,305,352,397,305,506,757,651,305,719
174,1023,0,191,1023,0,315,395,305,319,375,305,506,802,713,305,719
270,1023,0,209,1023,0,654,813,305,452,499,305,506,762,660,305,719
278,1023,0,218,1023,0,523,662,305,342,378,305,506,752,656,305,719
102,562,0,232,1023,0,324,385,305,650,754,305,506,739,620,305,719
109,656,0,130,867,0,294,372,305,332,380,305,506,589,436,305,719
282,1023,0,314,1023,0,533,673,305,427,466,305,506,783,688,305,722
141,927,0,150,1023,0,371,470,305,388,443,305,506,668,543,305,722
584,1023,0,484,1023,0,580,715,305,419,426,305,506,797,632,305,722
434,1023,0,281,1023,0,687,832,305,469,496,305,507,755,649,305,722
373,1023,0,243,1023,0,659,812,305,427,459,305,507,729,629,305,722
158,939,0,279,1023,0,421,526,305,466,527,305,507,706,579,305,722
288,1023,0,184,1023,0,248,344,305,171,322,305,507,697,594,305,722
181,1023,0,120,830,0,361,448,305,345,385,305,507,738,641,305,722
299,1023,0,193,1023,0,556,701,305,377,416,305,507,749,645,305,722
647,1023,0,397,1023,0,669,815,305,478,493,305,507,828,677,305,726
266,1023,0,168,1017,0,626,787,305,422,474,305,507,751,652,305,726
388,1023,0,305,1023,0,775,921,306,566,623,305,507,794,691,305,726
627,1023,0,599,1023,0,780,910,305,558,584,305,507,830,670,305,726
298,1023,0,372,1023,0,716,875,305,550,624,305,507,817,707,305,726
424,1023,0,328,1023,0,611,753,305,367,386,305,507,758,652,305,726
247,1023,0,189,1023,0,324,401,305,270,345,305,507,710,606,305,726
379,1023,0,312,1023,0,757,917,305,556,628,305,508,817,714,305,726
292,1023,0,195,1023,0,596,753,305,491,563,305,508,760,655,305,726
551,1023,0,438,1023,0,750,920,305,563,623,305,508,824,700,305,730
263,1023,0,138,801,0,739,899,305,514,573,305,508,738,635,305,730
250,1023,0,102,729,0,355,420,305,409,430,305,508,744,636,305,730
138,949,0,137,1023,0,330,420,305,373,419,305,508,598,472,305,730
290,1023,0,329,1023,0,709,873,305,495,561,305,508,777,673,305,730
235,1023,0,219,1023,0,303,395,305,588,689,305,508,663,513,305,730
622,1023,0,524,1023,0,870,1023,306,681,749,305,509,874,732,305,730
495,1023,0,366,1023,0,835,949,306,621,643,305,509,803,694,305,730
252,979,0,391,1023,0,424,462,305,634,726,305,509,754,630,305,734
287,1023,0,146,938,0,635,796,305,406,447,305,509,718,605,305,734
137,640,0,192,953,0,367,401,305,423,428,305,509,677,490,305,734
283,1023,0,339,1023,0,747,914,305,526,599,305,509,815,722,305,734
327,1023,0,259,1023,0,646,800,305,462,467,305,509,762,653,305,734
390,1023,0,264,1023,0,642,795,305,517,564,305,509,787,671,305,734
658,1023,0,608,1023,0,805,909,305,593,584,305,509,837,677,305,734
464,1023,0,592,1023,0,531,643,305,558,604,305,509,856,723,305,734
356,1023,0,377,1023,0,789,948,306,616,695,305,509,841,724,305,734
329,1023,0,267,1023,0,314,385,305,280,354,305,509,764,662,305,734
286,1023,0,209,1023,0,764,927,306,568,650,305,509,792,685,305,737
191,1023,0,258,1023,0,352,425,305,404,443,305,509,645,502,305,737
334,1023,0,269,1023,0,651,802,305,574,648,305,510,836,721,305,737
373,1023,0,169,973,0,405,454,305,367,372,305,510,755,621,305,737
183,844,0,232,1023,0,388,464,305,414,443,305,510,666,510,305,737
204,1023,0,112,787,0,261,360,305,243,337,305,510,692,583,305,737
404,1023,0,462,1023,0,601,723,305,509,559,305,510,822,701,305,737
360,1023,0,324,1023,0,414,522,305,456,469,305,510,765,660,305,737
676,1023,0,468,1023,0,803,920,306,581,599,305,510,830,720,305,737
677,1023,0,480,1023,0,410,471,305,415,432,305,510,820,666,305,737
219,1023,0,184,1023,0,408,504,305,394,430,305,510,728,614,305,741
456,1023,0,411,1023,0,793,940,306,587,647,305,510,816,700,305,741
186,1023,0,336,1023,0,412,505,305,473,521,305,510,714,583,305,741
120,698,0,186,1023,0,337,398,305,634,734,305,510,737,629,305,741
265,1023,0,392,1023,0,386,466,305,659,743,305,511,773,623,305,741
166,1023,0,75,558,0,394,501,305,234,342,305,511,675,566,305,745
102,605,0,199,1023,0,350,434,305,412,464,305,511,610,475,305,745
519,1023,0,387,1023,0,458,567,305,465,510,305,511,811,679,305,745
219,1023,0,132,807,0,155,320,305,87,313,305,511,694,583,305,745
596,1023,0,657,1023,0,797,914,306,659,698,305,511,861,738,305,745
452,1023,0,252,1023,0,736,877,305,515,549,305,511,761,658,305,745
352,1023,0,130,879,0,428,535,305,419,464,305,511,808,700,305,745
347,1023,0,221,1023,0,525,661,305,435,466,305,511,787,676,305,748
326,1023,0,234,1023,0,755,917,305,586,672,305,511,807,700,305,748
428,1023,0,317,1023,0,753,897,305,562,625,305,512,794,683,305,748
260,1023,0,202,1023,0,445,561,305,441,483,305,512,762,656,305,748
238,1023,0,211,1023,0,285,367,305,669,777,305,512,745,618,305,748
336,1023,0,291,1023,0,439,536,305,437,470,305,512,790,667,305,748
332,1023,0,478,1023,0,479,590,305,647,724,305,512,805,672,305,748
627,1023,0,475,1023,0,649,776,305,448,443,305,512,821,671,305,752
516,1023,0,470,1023,0,620,766,305,457,485,305,513,816,673,305,752
289,1023,0,237,1023,0,547,697,305,371,415,305,513,748,643,305,752
432,1023,0,490,1023,0,669,816,305,556,622,305,513,834,717,305,752
266,1023,0,135,911,0,648,815,305,413,452,305,513,686,581,305,752
407,1023,0,263,1023,0,606,760,305,456,442,305,513,804,641,305,756
244,1023,0,119,747,0,90,326,305,140,315,305,513,621,505,305,756
426,1023,0,331,1023,0,795,951,306,576,644,305,513,671,537,305,756
312,1023,0,205,1023,0,594,750,305,411,451,305,513,745,637,305,756
230,1023,0,168,1023,0,456,586,305,446,503,305,513,754,648,305,756
332,1023,0,215,1023,0,401,498,305,341,386,305,514,760,638,305,756
285,1023,0,217,1023,0,297,375,305,262,346,305,514,713,606,305,756
304,1023,0,278,1023,0,457,557,305,479,518,305,514,817,691,305,756
158,873,0,184,1023,0,252,351,305,413,449,305,514,585,431,305,760
666,1023,0,603,1023,0,701,828,305,530,552,305,514,858,729,305,760
458,1023,0,262,1023,0,640,751,305,399,387,305,514,768,596,305,760
271,1023,0,191,1023,0,551,703,305,384,420,305,514,760,655,305,760
333,1023,0,501,1023,0,449,564,305,458,505,305,514,791,678,305,760
456,1023,0,450,1023,0,576,714,305,544,621,305,514,810,690,305,760
154,939,0,221,1023,0,399,488,305,647,739,305,514,761,636,305,760
245,1023,0,168,1023,0,571,726,305,416,456,305,515,742,643,305,763
500,1023,0,176,888,0,561,672,305,415,402,305,515,753,629,305,763
195,1023,0,141,950,0,387,507,305,434,508,305,515,662,537,305,763
387,1023,0,246,1023,0,737,889,305,529,589,305,515,787,686,305,763
562,1023,0,421,1023,0,729,841,305,533,543,305,515,828,719,305,763
347,1023,0,221,1023,0,547,687,305,450,509,305,515,743,631,305,763
284,1023,0,214,1023,0,407,507,305,421,466,305,515,770,662,305,763
394,1023,0,515,1023,0,699,848,305,519,568,305,515,803,682,305,763
116,592,0,125,662,0,319,384,305,354,382,305,515,594,432,305,767
342,1023,0,235,1023,0,461,585,305,377,413,305,516,755,641,305,767
512,1023,0,503,1023,0,674,798,305,572,602,305,516,826,702,305,767
629,1023,0,683,1023,0,482,552,305,469,465,305,516,855,701,305,767
695,1023,0,658,1023,0,465,534,305,477,476,305,516,825,700,305,767
230,1023,0,122,845,0,538,693,305,346,390,305,516,722,624,305,767
300,1023,0,194,1023,0,346,423,305,320,371,305,516,751,651,305,767
297,1023,0,202,1023,0,598,750,305,417,451,305,516,750,644,305,767
292,1023,0,238,1023,0,410,498,305,390,424,305,516,761,652,305,771
384,1023,0,257,1023,0,728,876,305,498,538,305,516,769,668,305,771
217,942,0,261,1023,0,764,889,305,578,607,305,516,808,675,305,771
235,806,0,392,1023,0,338,371,305,489,488,305,516,755,563,305,771
258,1023,0,199,1023,0,520,665,305,361,401,305,517,748,647,305,771
689,1023,0,732,1023,0,782,901,305,626,664,305,517,831,694,305,775
568,1023,0,545,1023,0,495,608,305,459,493,305,517,824,713,305,775
558,1023,0,428,1023,0,772,905,305,555,592,305,517,798,684,305,775
505,1023,0,527,1023,0,730,867,305,535,572,305,517,835,718,305,775
312,1023,0,247,1023,0,678,834,305,467,509,305,517,766,658,305,775
178,1023,0,155,1023,0,424,554,305,444,517,305,518,749,642,305,775
208,1023,0,170,1023,0,530,680,305,395,436,305,518,762,658,305,775
423,1023,0,290,1023,0,570,704,305,501,553,305,518,779,646,305,778
202,1023,0,377,1023,0,257,347,305,698,787,305,518,799,690,305,778
385,1023,0,541,1023,0,720,859,305,563,607,305,518,851,730,305,778
609,1023,0,427,1023,0,721,853,305,554,572,305,518,842,695,305,778
497,1023,0,417,1023,0,327,400,305,317,362,305,518,756,637,305,778
209,1023,0,131,767,0,510,649,305,299,357,305,518,697,583,305,778
522,1023,0,310,1023,0,365,437,305,339,375,305,518,779,663,305,778
224,1023,0,249,1023,0,519,668,305,406,456,305,518,703,590,305,778
409,1023,0,555,1023,0,666,811,305,556,615,305,518,845,734,305,778
449,1023,0,314,1023,0,523,663,305,478,544,305,518,792,678,305,782
335,1023,0,295,1023,0,402,490,305,379,414,305,519,795,689,305,782
426,1023,0,257,1023,0,406,505,305,402,450,305,519,792,688,305,782
285,1023,0,175,1023,0,592,742,305,396,430,305,519,751,644,305,786
376,1023,0,439,1023,0,555,695,305,567,637,305,519,849,735,305,786
502,1023,0,350,1023,0,621,757,305,406,413,305,519,764,651,305,786
285,1023,0,205,1023,0,677,830,305,460,494,305,519,754,645,305,786
605,1023,0,394,1023,0,756,868,305,557,566,305,519,827,667,305,786
308,1023,0,209,1023,0,653,817,305,423,465,305,520,739,638,305,786
269,1023,0,162,920,0,765,930,306,561,640,305,520,774,664,305,786
285,1023,0,312,1023,0,423,473,305,445,442,305,520,741,570,305,786
311,1023,0,202,811,0,751,877,305,674,740,305,520,755,646,305,789
278,1023,0,215,1023,0,354,427,305,291,352,305,520,736,629,305,789
235,1023,0,207,1023,0,670,831,305,492,554,305,520,744,641,305,789
221,1023,0,172,1023,0,431,554,305,388,441,305,520,717,612,305,789
210,1023,0,107,750,0,212,339,305,122,322,305,520,677,565,305,789
427,1023,0,475,1023,0,532,629,305,529,548,305,521,850,722,305,793
242,1023,0,412,1023,0,732,879,305,689,762,305,521,794,696,305,793
349,1023,0,331,1023,0,702,857,305,484,529,305,521,753,649,305,793
644,1023,0,463,1023,0,496,577,305,445,449,305,521,812,657,305,793
307,1023,0,202,1023,0,744,900,305,525,580,305,521,774,666,305,793
411,1023,0,432,1023,0,365,429,305,421,445,305,521,779,673,305,793
338,1023,0,247,1023,0,660,817,305,495,552,305,521,768,662,305,793
404,1023,0,335,1023,0,340,405,305,321,357,305,521,747,625,305,793
344,1023,0,312,1023,0,472,589,305,492,548,305,521,803,690,305,793
574,1023,0,448,1023,0,746,892,305,526,571,305,521,815,670,305,793
542,1023,0,553,1023,0,458,545,305,456,473,305,521,816,694,305,797
123,859,0,150,1023,0,292,376,305,373,426,305,521,558,431,305,797
520,1023,0,523,1023,0,514,622,305,537,586,305,521,840,698,305,797
258,1023,0,399,1023,0,592,744,305,503,576,305,522,792,682,305,797
434,1023,0,395,1023,0,561,696,305,547,613,305,522,833,723,305,797
381,1023,0,292,1023,0,775,923,306,572,631,305,522,813,707,305,797
379,1023,0,379,1023,0,665,816,305,539,594,305,522,811,695,305,797
271,1023,0,190,1023,0,682,845,305,451,498,305,522,728,621,305,797
275,1023,0,198,1023,0,299,392,305,310,364,305,522,761,667,305,797
273,1023,0,139,945,0,359,449,305,380,409,305,522,760,648,305,797
326,1023,0,145,849,0,588,737,305,375,403,305,522,701,596,305,801
225,1023,0,141,907,0,407,515,305,419,472,305,522,769,670,305,801
573,1023,0,563,1023,0,770,900,305,573,609,305,523,816,694,305,801
117,762,0,172,1023,0,272,368,305,348,393,305,523,561,421,305,801
405,1023,0,268,1023,0,632,778,305,483,525,305,523,800,686,305,801
363,1023,0,336,1023,0,631,785,305,425,453,305,523,729,613,305,801
356,1023,0,215,1023,0,631,783,305,422,456,305,523,764,658,305,801
337,1023,0,240,1023,0,367,422,305,400,413,305,523,667,525,305,801
248,1023,0,249,1023,0,541,695,305,506,587,305,523,792,685,305,801
429,1023,0,362,1023,0,306,382,305,288,351,305,523,766,664,305,801
230,1023,0,125,837,0,372,451,305,333,377,305,523,741,640,305,804
467,1023,0,331,1023,0,701,826,305,470,469,305,523,776,673,305,804
383,1023,0,266,1023,0,674,812,305,454,474,305,523,773,672,305,804
340,1023,0,480,1023,0,698,839,305,593,656,305,523,848,725,305,804
268,1023,0,145,902,0,329,418,305,322,374,305,523,732,631,305,804
240,1023,0,180,1023,0,515,662,305,282,353,305,523,705,604,305,804
256,1023,0,165,1023,0,730,896,305,509,580,305,523,749,645,305,804
285,1023,0,154,933,0,479,607,305,300,351,305,523,723,620,305,804
199,1023,0,144,992,0,542,703,305,315,368,305,523,669,554,305,804
250,1023,0,240,887,0,409,379,305,848,839,305,523,883,651,305,804
266,1023,0,262,1023,0,777,943,306,710,716,305,523,827,702,305,804
264,1023,0,180,1023,0,397,492,305,386,422,305,523,728,612,305,804
126,898,0,109,818,0,313,398,305,356,406,305,524,570,447,305,804
450,1023,0,357,1023,0,697,831,305,538,575,305,524,818,703,305,804
334,1023,0,297,1023,0,442,547,305,421,454,305,524,784,676,305,808
354,1023,0,173,927,0,365,425,305,363,390,305,524,761,662,305,808
199,1023,0,124,834,0,556,716,305,299,362,305,524,711,612,305,808
280,1023,0,162,1023,0,690,852,305,447,487,305,524,698,594,305,808
339,1023,0,207,991,0,684,825,305,460,480,305,524,759,657,305,808
390,1023,0,356,1023,0,438,516,305,378,387,305,524,793,677,305,808
707,1023,0,614,1023,0,756,885,305,552,564,305,524,845,684,305,808
308,1023,0,198,1023,0,620,775,305,471,516,305,524,784,681,305,808
420,1023,0,449,1023,0,359,419,305,323,359,305,524,795,677,305,808
223,1023,0,209,1023,0,396,472,305,640,735,305,524,768,651,305,808
240,1023,0,237,1023,0,553,706,305,374,418,305,525,742,641,305,808
192,1023,0,164,1023,0,460,603,305,493,577,305,525,742,632,305,812
189,1023,0,114,824,0,285,371,305,374,422,305,525,586,457,305,812
158,1023,0,198,1023,0,320,395,305,341,391,305,525,587,448,305,812
209,1023,0,97,701,0,225,339,305,209,325,305,525,652,549,305,812
392,1023,0,418,1023,0,676,824,305,546,611,305,525,847,732,305,812
362,1023,0,300,1023,0,507,641,305,420,467,305,525,770,658,305,812
345,1023,0,212,1023,0,355,435,305,367,402,305,525,755,658,305,812
338,1023,0,209,1023,0,727,874,305,498,538,305,525,751,645,305,812
538,1023,0,366,1023,0,423,484,305,405,410,305,525,786,659,305,812
338,1023,0,219,1023,0,542,681,305,442,485,305,525,770,660,305,812
347,1023,0,281,1023,0,598,739,305,445,484,305,525,783,671,305,812
414,1023,0,670,1023,0,502,624,305,579,642,305,526,833,703,305,815
260,1023,0,409,1023,0,408,477,305,644,735,305,526,781,655,305,815
313,1023,0,295,1023,0,695,846,305,494,540,305,526,760,652,305,815
309,1023,0,280,1023,0,743,892,305,536,587,305,526,794,692,305,815
291,1023,0,187,1023,0,615,768,305,465,518,305,526,774,666,305,815
173,895,0,225,1023,0,396,472,305,414,440,305,526,632,473,305,815
357,1023,0,168,995,0,630,775,305,519,572,305,526,776,667,305,815
362,1023,0,221,1023,0,741,895,305,549,615,305,526,779,676,305,815
338,1023,0,509,1023,0,678,841,305,465,516,305,526,810,712,305,819
426,1023,0,282,1023,0,637,768,305,430,448,305,526,778,679,305,819
284,1023,0,275,1023,0,416,507,305,356,386,305,526,756,642,305,819
762,1023,0,585,1023,0,594,722,305,514,545,305,526,862,709,305,819
445,1023,0,446,1023,0,782,906,305,583,616,305,526,828,697,305,819
532,1023,0,447,1023,0,245,344,305,243,329,305,527,763,629,305,819
196,1023,0,281,1023,0,383,449,305,423,451,305,527,670,519,305,819
323,1023,0,183,1023,0,620,780,305,490,556,305,527,764,650,305,819
201,1023,0,140,985,0,381,480,305,370,426,305,527,713,604,305,819
291,1023,0,245,1023,0,777,931,306,548,607,305,527,737,628,305,819
304,1023,0,246,1023,0,708,870,305,485,538,305,527,741,637,305,819
